testAE Export for boy 24 - row 4 - export test: time,x,y,z,rotX,rotY,rotZ,poiX,poiY,poiZ
0,1,1249.5,298.6875,1230,299.0625,1240.0625,311.8125
0.04170837504171,2,1249.0234375,298.53125,1229.390625,298.87890625,1239.453125,311.6953125
0.08341675008342,3,1249,298.41015625,1229.31640625,298.87109375,1239.48046875,311.64453125
0.12512512512513,4,1248.69921875,298.4140625,1229.05859375,298.8671875,1239.2109375,311.53515625
0.16683350016683,5,1249.1015625,298.1875,1229.5,298.609375,1239.65234375,311.3359375
0.20854187520854,6,1249.37109375,298.14453125,1229.79296875,298.5625,1239.953125,311.35546875
0.25025025025025,7,1249.17578125,298.44921875,1229.51953125,298.84765625,1239.73828125,311.5390625
0.29195862529196,8,1249.68359375,298.58984375,1230.12109375,299.1171875,1240.33984375,311.66796875
0.33366700033367,9,1249.79296875,298.87890625,1230.1171875,299.2734375,1240.43359375,312.0234375
0.37537537537538,10,1249.703125,298.81640625,1229.93359375,299.25390625,1240.37890625,311.99609375
0.41708375041708,11,1249.37109375,298.84765625,1229.81640625,299.3515625,1240.28515625,312.05859375
0.45879212545879,12,1249.01171875,298.73046875,1229.5,299.2578125,1239.921875,311.95703125
0.5005005005005,13,1249.40625,298.84375,1229.7734375,299.296875,1240.4453125,311.984375
0.54220887554221,14,1249.60546875,298.828125,1229.81640625,299.36328125,1240.5625,311.984375
0.58391725058392,15,1249.76953125,298.88671875,1230.06640625,299.37890625,1240.80859375,312.1171875
0.62562562562563,16,1249.28125,299.03515625,1229.82421875,299.5625,1240.4765625,312.27734375
0.66733400066733,17,1248.9453125,299.12890625,1229.28125,299.66015625,1240.23046875,312.28515625
0.70904237570904,18,1249.3515625,299.12890625,1229.671875,299.67578125,1240.5390625,312.36328125
0.75075075075075,19,1249.41015625,299.23046875,1229.75390625,299.71484375,1240.703125,312.43359375
0.79245912579246,20,1250.06640625,299.2109375,1230.3359375,299.765625,1241.37890625,312.4765625
0.83416750083417,21,1250,299.06640625,1230.32421875,299.48828125,1241.3125,312.2265625
0.87587587587588,22,1250.23828125,298.875,1230.50390625,299.3046875,1241.47265625,312.046875
0.91758425091758,23,1250.609375,298.59765625,1230.65625,299.2265625,1241.62890625,311.6953125
0.95929262595929,24,1250.390625,298.78125,1230.76171875,299.15625,1241.625,311.69140625
1.001001001001,25,1249.8203125,298.46484375,1230.16796875,299.01171875,1240.9609375,311.5859375
1.04270937604271,26,1249.97265625,298.62109375,1230.30078125,299.17578125,1241.21875,311.6328125
1.08441775108442,27,1250.00390625,298.6484375,1230.37890625,299.25390625,1241.2265625,311.90625
1.12612612612613,28,1250.12890625,298.84765625,1230.5,299.25,1241.3359375,312.078125
1.16783450116783,29,1250.19140625,298.578125,1230.4921875,299.109375,1241.4375,312.1640625
1.20954287620954,30,1250.30078125,298.328125,1230.640625,298.91015625,1241.6015625,311.515625
1.25125125125125,31,1249.92578125,298.07421875,1230.27734375,298.703125,1241.375,311.25
1.29295962629296,32,1249.06640625,297.98828125,1229.5625,298.5,1240.6484375,311.1484375
1.33466800133467,33,1249.33984375,298.0859375,1229.73828125,298.6015625,1240.87890625,311.37890625
